Date,Sector,Price,Volume,%Change,Volatility,
43196,Information Technology,1115.44,166.866,-0.7721596,0.011670942,
43195,Information Technology,1144.41,144.21,2.5971814,0.023824838,
43194,Information Technology,1139.88,164.156,-0.3958372,0.021163837,
43193,Information Technology,1124.52,165.376,-1.3475103,0.006729345,
43192,Information Technology,1113.28,191.954,-0.9995376,0.002460538,
43188,Information Technology,1141.62,212.002,2.5456309,0.025068127,
43187,Information Technology,1117.33,181.383,-2.1276782,0.033045286,
43186,Information Technology,1127.09,194.549,0.873511,0.021221612,
43185,Information Technology,1167.63,192.459,3.5968734,0.01925708,
43182,Information Technology,1122.4,189.332,-3.8736586,0.052824638,
43181,Information Technology,1153.91,175.698,2.807377,0.047242056,
43180,Information Technology,1185.8,150.141,2.7636471,0.000309218,
43179,Information Technology,1192.92,159.505,0.6004385,0.015296194,
43178,Information Technology,1192.67,180.835,-0.020957,0.00439393,
43175,Information Technology,1218.41,305.018,2.1581829,0.015408846,
43174,Information Technology,1219.2,123.542,0.0648386,0.014802179,
43173,Information Technology,1218.24,146.344,-0.0787402,0.001015255,
43172,Information Technology,1219.09,196.865,0.0697728,0.001050145,
43171,Information Technology,1233.97,151.359,1.2205826,0.008137454,
43168,Information Technology,1230.29,145.563,-0.2982244,0.010739587,
43167,Information Technology,1205.76,123.371,-1.9938389,0.011989805,
43166,Information Technology,1200.29,140.201,-0.4536558,0.010890739,
43165,Information Technology,1193.69,133.031,-0.5498671,0.000680317,
43164,Information Technology,1190.8,131.551,-0.2421064,0.002176197,
43161,Information Technology,1179.69,149.753,-0.9329862,0.004885258,
43160,Information Technology,1168.35,165.51,-0.9612695,0.000199993,
43159,Information Technology,1188.55,152.545,1.728934,0.019022611,
43158,Information Technology,1196.91,141.43,0.7033781,0.007251775,
43157,Information Technology,1208.38,127.978,0.958301,0.001802577,
43154,Information Technology,1189.61,126.209,-1.5533193,0.017759837,
43153,Information Technology,1164.32,113.814,-2.1259068,0.004048805,
43152,Information Technology,1163.35,133.447,-0.0833104,0.014443338,
43151,Information Technology,1170.33,137.625,0.5999914,0.004831674,
43147,Information Technology,1167.43,150.682,-0.2477934,0.005994744,
43146,Information Technology,1169.66,151.898,0.1910179,0.003102864,
43145,Information Technology,1147.85,154.029,-1.8646444,0.014535728,
43144,Information Technology,1125.89,117.755,-1.913142,0.000342929,
43143,Information Technology,1122.89,181.546,-0.2664559,0.011643829,
43140,Information Technology,1103.12,243.678,-1.7606355,0.010565446,
43139,Information Technology,1075.94,211.409,-2.4639205,0.004972976,
43138,Information Technology,1123.36,175.56,4.407309,0.04858693,
43137,Information Technology,1138.99,261.562,1.3913616,0.021325968,
43136,Information Technology,1107.78,247.996,-2.740147,0.029214177,
43133,Information Technology,1154.3,179.556,4.1993898,0.049069935,
43132,Information Technology,1189.53,170.592,3.0520662,0.008112803,
43131,Information Technology,1189.88,194.012,0.0294234,0.021373312,
43130,Information Technology,1181.23,146.422,-0.7269641,0.005348467,
43129,Information Technology,1193.4,125.599,1.030282,0.012425606,
43126,Information Technology,1203.89,134.56,0.8790012,0.001069717,
43125,Information Technology,1184.43,117.331,-1.6164267,0.01764534,
43124,Information Technology,1187.27,137.962,0.2397778,0.013125348,
43123,Information Technology,1198.15,114.941,0.916388,0.004784357,
43122,Information Technology,1190.51,125.822,-0.6376497,0.010988706,
43119,Information Technology,1180.28,153.628,-0.8592956,0.001567273,
43118,Information Technology,1178.45,120.309,-0.155048,0.004979783,
43117,Information Technology,1176.42,135.12,-0.1722602,0.000121709,
43116,Information Technology,1158.12,154.339,-1.5555669,0.009781456,
43112,Information Technology,1162.94,130.706,0.4161918,0.013942439,
43111,Information Technology,1155.94,93.944,-0.6019227,0.007199156,
43110,Information Technology,1150.45,110.998,-0.4749381,0.000897916,
43109,Information Technology,1154.03,117.05,0.3111826,0.005558713,
43108,Information Technology,1157.02,120.945,0.2590921,0.000368336,
43105,Information Technology,1152.81,123.245,-0.3638658,0.004404977,
43104,Information Technology,1139.41,137.358,-1.1623771,0.005646328,
43103,Information Technology,1133.99,147.709,-0.4756848,0.004855648,
43102,Information Technology,1121.81,110.789,-1.0740835,0.004231318,
44601,Materials ,539.16,20.331,0,0,1
44600,Materials ,527.92,20.525,-2.0847244,0.014741228,
44599,Materials ,519.77,25.454,-1.5437945,0.003824952,
44596,Materials ,521.99,27.039,0.427112,0.013936414,
44595,Materials ,531.11,19.143,1.7471599,0.009334148,
44594,Materials ,540.7,24.172,1.8056523,0.000413604,
44593,Materials ,539.44,25.041,-0.2330313,0.01441567,
44592,Materials ,530.58,38.242,-1.642444,0.009966053,
44589,Materials ,523.05,24.154,-1.4192016,0.001578562,
44588,Materials ,520.1,24.429,-0.5639996,0.006047191,
44587,Materials ,518.23,23.341,-0.3595462,0.001445704,
44586,Materials ,523.56,26.815,1.0285009,0.009814975,
44585,Materials ,528.09,31.834,0.8652303,0.001154497,
44582,Materials ,527.96,31.765,-0.024617,0.006292171,
44581,Materials ,541.46,21.119,2.5570119,0.018254873,
44580,Materials ,549.33,20.002,1.4534776,0.007803166,
44579,Materials ,550.49,21.551,0.2111663,0.008784467,
44575,Materials ,557.86,21.367,1.3388072,0.007973625,
44574,Materials ,562.56,18.354,0.8425053,0.003509385,
44573,Materials ,567.13,18.546,0.8123578,0.000213175,
44572,Materials ,561.78,18.584,-0.9433463,0.012414703,
44571,Materials ,555.6,18.209,-1.1000748,0.001108237,
44568,Materials ,561.17,17.565,1.0025198,0.014867589,
44567,Materials ,561.66,18.891,0.0873176,0.006471457,
44566,Materials ,568.69,24.05,1.2516469,0.008233052,
44565,Materials ,569.15,23.152,0.0808877,0.008278518,
44564,Materials ,561.82,16.085,-1.2878854,0.009678687,
44561,Materials ,569.63,13.76,1.390125,0.018936393,
44560,Materials ,566.98,10.372,-0.4652143,0.013119229,
44559,Materials ,569.06,12.353,0.366856,0.005883625,
44558,Materials ,566.63,11.286,-0.42702,0.005613551,
44557,Materials ,563.5,12.832,-0.5523887,0.00088649,
44553,Materials ,555.32,17.055,-1.4516415,0.006358678,
44552,Materials ,549.75,14.396,-1.0030253,0.003172196,
44551,Materials ,545.54,20.264,-0.7658026,0.001677417,
44550,Materials ,538.5,21.629,-1.2904645,0.00370992,
44547,Materials ,548.5,69.923,1.8570102,0.022256007,
44546,Materials ,555.81,24.487,1.3327256,0.003707252,
44545,Materials ,550.08,24.723,-1.0309278,0.016713554,
44544,Materials ,548.54,23.188,-0.2799593,0.00531015,
44543,Materials ,549.16,20.534,0.1130273,0.002778835,
44540,Materials ,552.89,17.023,0.6792192,0.004003581,
44539,Materials ,549.25,17.684,-0.6583588,0.009458105,
44538,Materials ,552.3,19.45,0.5553027,0.008581883,
44537,Materials ,550.09,21.288,-0.4001448,0.006756034,
44536,Materials ,541.9,21.427,-1.4888473,0.007698289,
44533,Materials ,534.01,28.674,-1.4559882,0.000232349,
44532,Materials ,535.25,23.351,0.2322054,0.011937331,
44531,Materials ,524.88,24.503,-1.9374124,0.015341515,
44530,Materials ,530.68,50.545,1.1050145,0.021513207,
44529,Materials ,544.19,22.751,2.5457903,0.010187824,
44526,Materials ,541.52,16.64,-0.4906375,0.021470787,
44524,Materials ,551.25,16.634,1.7967942,0.016174584,
44523,Materials ,555.37,17.083,0.7473923,0.007420392,
44522,Materials ,554.88,18.019,-0.0882295,0.005908738,
44519,Materials ,554.03,23.595,-0.1531863,0.000459314,
44518,Materials ,554.93,16.575,0.1624461,0.002231858,
44517,Materials ,557.38,17.869,0.4414971,0.001973189,
44516,Materials ,560.94,18.333,0.6387025,0.001394453,
44515,Materials ,562.75,16.082,0.3226727,0.002234668,
44512,Materials ,565.33,17.799,0.4584629,0.000960182,
44511,Materials ,561.36,19.025,-0.7022447,0.008207442,
44510,Materials ,556.63,20.761,-0.8425966,0.000992437,
44509,Materials ,560.63,19.024,0.7186102,0.011039399,
44508,Materials ,558.26,22.367,-0.4227387,0.008070556,
44505,Materials ,551.47,20.512,-1.2162792,0.005611178,
44504,Materials ,546.9,20.161,-0.8286942,0.002740639,
44503,Materials ,547.49,28.863,0.1078808,0.006622585,
44502,Materials ,541.51,24.372,-1.0922574,0.008486258,
44501,Materials ,535.62,20.007,-1.0876992,3.22E-05,
44498,Materials ,534.41,30.671,-0.2259064,0.006093795,
44497,Materials ,537.11,18.001,0.5052301,0.005169916,
44496,Materials ,531.7,20.906,-1.0072425,0.010694796,
44495,Materials ,539.44,18.098,1.4557081,0.017415691,
44494,Materials ,537.48,19.247,-0.3633398,0.012862611,
44491,Materials ,532.71,15.536,-0.8874749,0.003706195,
44490,Materials ,533.61,17.994,0.1689475,0.007470034,
44489,Materials ,534.85,16.622,0.2323795,0.000448532,
44488,Materials ,530.52,14.522,-0.8095728,0.007367715,
44487,Materials ,527.92,22.962,-0.4900852,0.002259118,
44484,Materials ,528.15,24.51,0.0435672,0.003773492,
44483,Materials ,526.79,20.893,-0.2575026,0.002128885,
44482,Materials ,514.3,20.987,-2.3709638,0.014944427,
44481,Materials ,510.46,18.497,-0.7466459,0.011485662,
44480,Materials ,509.73,17.798,-0.1430083,0.004268363,
44477,Materials ,509.59,16.969,-0.0274655,0.000817011,
44476,Materials ,512.47,20.865,0.5651602,0.004190497,
44475,Materials ,505.66,23.07,-1.3288583,0.013392733,
44474,Materials ,507,22.049,0.2650002,0.011270281,
44473,Materials ,502.29,25.824,-0.9289941,0.008442815,
44470,Materials ,504.57,27.472,0.453921,0.009778687,
44469,Materials ,496.64,26.171,-1.5716353,0.014322846,
44468,Materials ,504.66,16.306,1.6148518,0.022531866,
44467,Materials ,506.63,21.087,0.3903618,0.008658452,
44466,Materials ,513.2,19.312,1.2968044,0.006409517,
44463,Materials ,509.22,17.22,-0.7755261,0.014653589,
44462,Materials ,509.99,17.391,0.1512117,0.006553026,
44461,Materials ,502.98,18.637,-1.3745368,0.01078867,
44460,Materials ,497.98,20.906,-0.9940753,0.002690269,
44459,Materials ,498.86,26.247,0.1767139,0.00827873,
44456,Materials ,508.73,60.634,1.978511,0.012740629,
44455,Materials ,519.41,23.324,2.0993454,0.000854428,
44454,Materials ,525.15,20.24,1.1051,0.007030377,
44453,Materials ,519.46,17.757,-1.0835,0.015475739,
44452,Materials ,525.6,16.957,1.1819967,0.01601948,
44449,Materials ,525.68,18.921,0.0152207,0.008250352,
44448,Materials ,525.94,16.39,0.0494597,0.000242107,
44447,Materials ,525.59,16.773,-0.0665475,0.000820295,
44446,Materials ,531.03,15.873,1.0350273,0.00778931,
44442,Materials ,534.5,20.068,0.6534471,0.00269818,
44441,Materials ,538.23,14.64,0.6978485,0.000313965,
44440,Materials ,535.04,15.294,-0.5926834,0.009125438,
44439,Materials ,536.52,26.352,0.2766148,0.006146867,
44438,Materials ,538.21,13.676,0.3149929,0.000271374,
44435,Materials ,539.17,14.967,0.178369,0.000966077,
44434,Materials ,532.11,12.755,-1.30942,0.010520257,
44433,Materials ,535.77,15.355,0.6878277,0.014122674,
44432,Materials ,533.53,14.657,-0.4180899,0.007820018,
44431,Materials ,529.99,15.958,-0.6635053,0.00173535,
44428,Materials ,525.54,18.961,-0.8396385,0.001245449,
44427,Materials ,522.22,19.604,-0.6317312,0.001470127,
44426,Materials ,527.14,18.358,0.9421317,0.011128891,
44425,Materials ,533.18,17.238,1.1458057,0.001440193,
44424,Materials ,539.69,18.467,1.220976,0.000531535,
44421,Materials ,542.35,12.412,0.4928755,0.005148448,
44420,Materials ,541.94,14.634,-0.0755969,0.004019707,
44419,Materials ,542.96,18.115,0.1882127,0.001865416,
44418,Materials ,535.35,17.815,-1.4015765,0.011241508,
44417,Materials ,527.54,18.87,-1.4588587,0.000405046,
44414,Materials ,528.18,16.954,0.1213178,0.011173535,
44413,Materials ,520.53,18.657,-1.4483699,0.011099368,
44412,Materials ,521.24,15.286,0.1363994,0.011206011,
44411,Materials ,526.43,16.684,0.9957026,0.006076191,
44410,Materials ,521.16,16.557,-1.0010828,0.014119404,
44407,Materials ,527.35,28.26,1.1877351,0.015477279,
44406,Materials ,525.23,16.798,-0.4020101,0.011241195,
44405,Materials ,519.61,17.696,-1.0700074,0.004723455,
44404,Materials ,518.29,15.238,-0.2540367,0.005769784,
44403,Materials ,517.57,18.189,-0.1389184,0.000814009,
44400,Materials ,513.07,16.079,-0.8694476,0.005165622,
44399,Materials ,509.6,17.254,-0.676321,0.001365612,
44398,Materials ,509.44,24.206,-0.0313972,0.0045603,
44397,Materials ,503.94,23.788,-1.0796168,0.007412032,
44396,Materials ,497.94,26.32,-1.1906179,0.000784896,
44393,Materials ,509.02,25.75,2.2251677,0.024153252,
44392,Materials ,516.91,16.284,1.5500373,0.004773893,
44391,Materials ,516.7,16.641,-0.040626,0.011247688,
44390,Materials ,517.69,15.614,0.1916005,0.00164209,
44389,Materials ,522.63,15.892,0.954239,0.005392668,
44386,Materials ,521.27,18.123,-0.2602223,0.008587539,
44385,Materials ,511.02,19.978,-1.9663514,0.012064154,
44384,Materials ,518.05,17.229,1.37568,0.023631731,
44383,Materials ,512.84,19.678,-1.0056944,0.01683886,
44379,Materials ,520.31,13.634,1.4565946,0.017411013,
44378,Materials ,519.88,15.595,-0.082643,0.010884054,
44377,Materials ,517.02,19.59,-0.550127,0.00330561,
44376,Materials ,515.77,14.632,-0.2417701,0.002180412,
44375,Materials ,515.97,17.706,0.038777,0.001983768,
44372,Materials ,516.09,59.625,0.0232572,0.000109742,
44371,Materials ,515.89,17.479,-0.0387529,0.000438478,
44370,Materials ,514.49,17.658,-0.2713757,0.001644891,
44369,Materials ,517.68,26.554,0.6200315,0.006303201,
44368,Materials ,515.91,28.174,-0.3419101,0.006801954,
44365,Materials ,505.45,71.788,-2.0274854,0.011918818,
44364,Materials ,513.77,39.954,1.646058,0.025975874,
44363,Materials ,525.35,28.889,2.2539269,0.004298282,
44362,Materials ,531.55,25.762,1.1801656,0.007592639,
44361,Materials ,532.59,16.987,0.1956542,0.006961547,
44358,Materials ,539.48,17.123,1.2936781,0.007764201,
44357,Materials ,537.55,15.462,-0.3577519,0.011677373,
44356,Materials ,540.58,17.852,0.5636685,0.006515426,
44355,Materials ,544.71,15.737,0.7639942,0.001416517,
44354,Materials ,543.86,18.562,-0.1560463,0.006505669,
44351,Materials ,550.61,16.525,1.2411282,0.009879516,
44350,Materials ,549.61,17.25,-0.1816168,0.010060326,
44349,Materials ,549.71,17.501,0.0181947,0.00141288,
44348,Materials ,554.93,18.754,0.9495916,0.006585971,
